source_record_id,event_id,episode_id,state_code,state_name,county_zone_code,county_zone_name,event_type,hazard_group,begin_datetime,end_datetime,source_type,magnitude,magnitude_type,injuries_direct,injuries_indirect,fatalities_direct,fatalities_indirect,damage_property_text,damage_crops_text,event_narrative,synthetic_record_flag
SRC_EVT_0000442,EVT0000442,EPI000255,SW11,Pine Highlands,Z203,Pine Highlands Zone 03,Thunderstorm Wind,Convective,2025-04-06T15:14:50Z,2025-04-06T20:03:50Z,Media,43.9,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Pine Highlands Zone 03; no real incident or person is represented.,Y
SRC_EVT_0000443,EVT0000443,EPI000256,SW04,Red Mesa,Z069,Red Mesa Zone 09,Strong Wind,Wind,2025-10-05T12:52:17Z,2025-10-05T22:36:17Z,Trained Spotter,39.8,KT,0,0,0,0,5.21K,0,Synthetic strong wind training event in Red Mesa Zone 09; no real incident or person is represented.,Y
SRC_EVT_0000444,EVT0000444,EPI000257,SW05,Great Basin,Z087,Great Basin Zone 07,Lightning,Convective,2025-08-28T06:40:12Z,2025-08-28T06:55:12Z,Emergency Manager,,,0,0,0,0,0,0,Synthetic lightning training event in Great Basin Zone 07; no real incident or person is represented.,Y
SRC_EVT_0000445,EVT0000445,EPI000258,SW08,River Valley,Z155,River Valley Zone 15,Thunderstorm Wind,Convective,2025-07-21T18:27:24Z,2025-07-22T00:30:24Z,Automated Sensor,43.9,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in River Valley Zone 15; no real incident or person is represented.,Y
SRC_EVT_0000446,EVT0000446,EPI000259,SW07,Lake Country,Z128,Lake Country Zone 08,Wildfire,Fire,2025-08-24T20:33:59Z,2025-08-29T20:24:59Z,Automated Sensor,1682.5,ACRES,0,0,0,0,0,0,Synthetic wildfire training event in Lake Country Zone 08; no real incident or person is represented.,Y
SRC_EVT_0000447,EVT0000447,EPI000259,SW05,Great Basin,Z093,Great Basin Zone 13,Lightning,Convective,2025-08-04T11:54:32Z,2025-08-04T13:36:32Z,Automated Sensor,,,0,0,0,0,0,0,Synthetic lightning training event in Great Basin Zone 13; no real incident or person is represented.,Y
SRC_EVT_0000448,EVT0000448,EPI000260,SW08,River Valley,Z142,River Valley Zone 02,High Wind,Wind,2025-01-15T08:02:35Z,2025-01-15T16:42:35Z,Emergency Manager,30.2,KT,0,0,0,0,591,0,Synthetic high wind training event in River Valley Zone 02; no real incident or person is represented.,Y
SRC_EVT_0000449,EVT0000449,EPI000261,SW06,Prairie North,Z109,Prairie North Zone 09,Heat,Temperature,2025-07-19T05:01:05Z,2025-07-21T14:11:05Z,Fire Department,102.8,F,0,0,0,0,193.58K,107.01K,Synthetic heat training event in Prairie North Zone 09; no real incident or person is represented.,Y
SRC_EVT_0000450,EVT0000450,EPI000262,SW01,North Coast,Z007,North Coast Zone 07,Excessive Heat,Temperature,2025-01-12T09:52:34Z,2025-01-15T05:38:34Z,Fire Department,104.4,F,0,0,0,0,20.13K,13.01K,Synthetic excessive heat training event in North Coast Zone 07; no real incident or person is represented.,Y
SRC_EVT_0000451,EVT0000451,EPI000263,SW10,Atlantic Ridge,Z188,Atlantic Ridge Zone 08,Dust Storm,Visibility,2025-03-18T11:42:04Z,2025-03-18T15:25:04Z,Trained Spotter,0.3,MI,0,0,0,0,38.20K,0,Synthetic dust storm training event in Atlantic Ridge Zone 08; no real incident or person is represented.,Y
SRC_EVT_0000452,EVT0000452,EPI000263,SW04,Red Mesa,Z079,Red Mesa Zone 19,Blizzard,Winter,2025-01-16T14:47:41Z,2025-01-18T13:06:41Z,Automated Sensor,61.6,KT,0,0,0,0,0,0,Synthetic blizzard training event in Red Mesa Zone 19; no real incident or person is represented.,Y
SRC_EVT_0000453,EVT0000453,EPI000263,SW06,Prairie North,Z106,Prairie North Zone 06,Extreme Cold,Temperature,2025-12-15T02:14:26Z,2025-12-16T05:07:26Z,Emergency Manager,-4.6,F,0,0,0,0,5.04K,0,Synthetic extreme cold training event in Prairie North Zone 06; no real incident or person is represented.,Y
SRC_EVT_0000454,EVT0000454,EPI000264,SW01,North Coast,Z013,North Coast Zone 13,Wildfire,Fire,2025-01-11T17:53:26Z,2025-01-16T09:31:26Z,Public Report,271.3,ACRES,0,0,0,0,39.64K,0,Synthetic wildfire training event in North Coast Zone 13; no real incident or person is represented.,Y
SRC_EVT_0000455,EVT0000455,EPI000265,SW09,Gulf Reach,Z175,Gulf Reach Zone 15,Hail,Convective,2025-05-28T03:53:25Z,2025-05-28T04:09:25Z,Emergency Manager,3.51,IN,0,0,0,0,0,0,Synthetic hail training event in Gulf Reach Zone 15; no real incident or person is represented.,Y
SRC_EVT_0000456,EVT0000456,EPI000266,SW07,Lake Country,Z129,Lake Country Zone 09,Dust Storm,Visibility,2025-01-25T16:29:12Z,2025-01-25T23:54:12Z,Trained Spotter,0.08,MI,0,0,0,0,0,0,Synthetic dust storm training event in Lake Country Zone 09; no real incident or person is represented.,Y
SRC_EVT_0000457,EVT0000457,EPI000266,SW02,Cascade,Z023,Cascade Zone 03,Coastal Flood,Coastal,2025-03-07T23:09:44Z,2025-03-08T00:29:44Z,Emergency Manager,,,0,0,0,0,0,0,Synthetic coastal flood training event in Cascade Zone 03; no real incident or person is represented.,Y
SRC_EVT_0000458,EVT0000458,EPI000267,SW03,High Plains,Z048,High Plains Zone 08,High Wind,Wind,2025-01-18T18:27:11Z,2025-01-18T23:52:11Z,Media,42.3,KT,0,0,0,0,18.76K,0,Synthetic high wind training event in High Plains Zone 08; no real incident or person is represented.,Y
SRC_EVT_0000459,EVT0000459,EPI000267,SW05,Great Basin,Z086,Great Basin Zone 06,Tornado,Convective,2025-04-20T03:21:01Z,2025-04-20T04:11:01Z,Public Report,1.0,EF,0,0,0,0,0,0,Synthetic tornado training event in Great Basin Zone 06; no real incident or person is represented.,Y
SRC_EVT_0000460,EVT0000460,EPI000267,SW01,North Coast,Z019,North Coast Zone 19,Dust Storm,Visibility,2025-09-10T07:08:56Z,2025-09-10T07:26:56Z,Fire Department,0.35,MI,0,0,0,0,0,0,Synthetic dust storm training event in North Coast Zone 19; no real incident or person is represented.,Y
SRC_EVT_0000461,EVT0000461,EPI000268,SW04,Red Mesa,Z063,Red Mesa Zone 03,Hail,Convective,2025-06-24T18:28:10Z,2025-06-24T18:41:10Z,Emergency Manager,1.37,IN,0,0,0,0,0,0,Synthetic hail training event in Red Mesa Zone 03; no real incident or person is represented.,Y
SRC_EVT_0000462,EVT0000462,EPI000269,SW08,River Valley,Z153,River Valley Zone 13,Heavy Rain,Flood,2025-04-20T18:47:34Z,2025-04-22T00:56:34Z,Automated Sensor,,,0,0,0,0,0,103.54K,Synthetic heavy rain training event in River Valley Zone 13; no real incident or person is represented.,Y
SRC_EVT_0000463,EVT0000463,EPI000270,SW12,Northeast Corridor,Z225,Northeast Corridor Zone 05,Heavy Rain,Flood,2025-03-14T01:13:33Z,2025-03-15T22:55:33Z,Trained Spotter,,,0,0,0,0,0,0,Synthetic heavy rain training event in Northeast Corridor Zone 05; no real incident or person is represented.,Y
SRC_EVT_0000464,EVT0000464,EPI000270,SW08,River Valley,Z150,River Valley Zone 10,Cold/Wind Chill,Temperature,2025-11-04T22:45:20Z,2025-11-11T13:36:20Z,Media,-16.1,F,0,0,0,0,9.63K,0,Synthetic cold/wind chill training event in River Valley Zone 10; no real incident or person is represented.,Y
SRC_EVT_0000465,EVT0000465,EPI000270,SW12,Northeast Corridor,Z238,Northeast Corridor Zone 18,Flash Flood,Flood,2025-09-27T14:10:57Z,2025-09-30T13:35:57Z,Fire Department,,,0,0,0,0,47.86K,0,Synthetic flash flood training event in Northeast Corridor Zone 18; no real incident or person is represented.,Y
SRC_EVT_0000466,EVT0000466,EPI000271,SW03,High Plains,Z054,High Plains Zone 14,Blizzard,Winter,2025-08-01T13:30:25Z,2025-08-05T14:47:25Z,Public Report,65.5,KT,0,0,0,0,0,0,Synthetic blizzard training event in High Plains Zone 14; no real incident or person is represented.,Y
SRC_EVT_0000467,EVT0000467,EPI000272,SW02,Cascade,Z033,Cascade Zone 13,Extreme Cold,Temperature,2025-04-13T10:23:05Z,2025-04-14T18:34:05Z,Media,-14.1,F,0,0,0,0,0,0,Synthetic extreme cold training event in Cascade Zone 13; no real incident or person is represented.,Y
SRC_EVT_0000468,EVT0000468,EPI000272,SW12,Northeast Corridor,Z227,Northeast Corridor Zone 07,Strong Wind,Wind,2025-01-04T17:15:05Z,2025-01-04T18:13:05Z,Trained Spotter,44.5,KT,0,0,0,0,2.63K,0,Synthetic strong wind training event in Northeast Corridor Zone 07; no real incident or person is represented.,Y
SRC_EVT_0000469,EVT0000469,EPI000273,SW07,Lake Country,Z132,Lake Country Zone 12,Heat,Temperature,2025-03-17T03:01:32Z,2025-03-23T12:58:32Z,Trained Spotter,100.9,F,0,0,0,0,9.10K,0,Synthetic heat training event in Lake Country Zone 12; no real incident or person is represented.,Y
SRC_EVT_0000470,EVT0000470,EPI000274,SW04,Red Mesa,Z070,Red Mesa Zone 10,Hail,Convective,2025-11-29T02:18:58Z,2025-11-29T04:50:58Z,Fire Department,0.68,IN,0,0,0,0,0,0,Synthetic hail training event in Red Mesa Zone 10; no real incident or person is represented.,Y
SRC_EVT_0000471,EVT0000471,EPI000275,SW05,Great Basin,Z088,Great Basin Zone 08,Thunderstorm Wind,Convective,2025-11-17T21:48:20Z,2025-11-17T23:31:20Z,Trained Spotter,54.9,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Great Basin Zone 08; no real incident or person is represented.,Y
SRC_EVT_0000472,EVT0000472,EPI000276,SW12,Northeast Corridor,Z240,Northeast Corridor Zone 20,Thunderstorm Wind,Convective,2025-09-13T19:00:44Z,2025-09-13T23:25:44Z,Media,46.1,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Northeast Corridor Zone 20; no real incident or person is represented.,Y
SRC_EVT_0000473,EVT0000473,EPI000277,SW12,Northeast Corridor,Z237,Northeast Corridor Zone 17,Ice Storm,Winter,2025-06-11T15:57:19Z,2025-06-17T12:57:19Z,Public Report,,,0,0,0,0,3.91K,656,Synthetic ice storm training event in Northeast Corridor Zone 17; no real incident or person is represented.,Y
SRC_EVT_0000474,EVT0000474,EPI000277,SW10,Atlantic Ridge,Z181,Atlantic Ridge Zone 01,Hail,Convective,2025-02-16T23:57:28Z,2025-02-17T00:17:28Z,Media,1.52,IN,0,0,0,0,0,0,Synthetic hail training event in Atlantic Ridge Zone 01; no real incident or person is represented.,Y
SRC_EVT_0000475,EVT0000475,EPI000278,SW07,Lake Country,Z123,Lake Country Zone 03,Flash Flood,Flood,2025-09-30T11:29:10Z,2025-10-01T23:01:10Z,Fire Department,,,1,0,0,0,0,0,Synthetic flash flood training event in Lake Country Zone 03; no real incident or person is represented.,Y
SRC_EVT_0000476,EVT0000476,EPI000278,SW09,Gulf Reach,Z166,Gulf Reach Zone 06,High Wind,Wind,2025-06-19T10:36:21Z,2025-06-19T14:30:21Z,Fire Department,62.5,KT,0,0,0,0,0,0,Synthetic high wind training event in Gulf Reach Zone 06; no real incident or person is represented.,Y
SRC_EVT_0000477,EVT0000477,EPI000278,SW04,Red Mesa,Z074,Red Mesa Zone 14,Heavy Rain,Flood,2025-11-19T03:44:20Z,2025-11-21T19:30:20Z,Fire Department,,,0,0,0,0,0,0,Synthetic heavy rain training event in Red Mesa Zone 14; no real incident or person is represented.,Y
SRC_EVT_0000478,EVT0000478,EPI000278,SW10,Atlantic Ridge,Z184,Atlantic Ridge Zone 04,Flash Flood,Flood,2025-08-30T21:08:39Z,2025-08-30T22:39:39Z,Media,,,0,0,0,0,0,0,Synthetic flash flood training event in Atlantic Ridge Zone 04; no real incident or person is represented.,Y
SRC_EVT_0000479,EVT0000479,EPI000279,SW03,High Plains,Z048,High Plains Zone 08,Heat,Temperature,2025-11-01T16:28:49Z,2025-11-05T06:33:49Z,Fire Department,107.5,F,0,0,0,0,0,0,Synthetic heat training event in High Plains Zone 08; no real incident or person is represented.,Y
SRC_EVT_0000480,EVT0000480,EPI000280,SW11,Pine Highlands,Z219,Pine Highlands Zone 19,Rip Current,Coastal,2025-07-10T19:00:21Z,2025-07-11T18:54:21Z,Public Report,,,0,0,0,0,0,0,Synthetic rip current training event in Pine Highlands Zone 19; no real incident or person is represented.,Y
SRC_EVT_0000481,EVT0000481,EPI000280,SW04,Red Mesa,Z072,Red Mesa Zone 12,Winter Storm,Winter,2025-04-04T02:11:45Z,2025-04-05T18:12:45Z,Trained Spotter,,,0,0,0,0,219.18K,4.26K,Synthetic winter storm training event in Red Mesa Zone 12; no real incident or person is represented.,Y
SRC_EVT_0000482,EVT0000482,EPI000280,SW03,High Plains,Z043,High Plains Zone 03,Dust Storm,Visibility,2025-01-10T10:35:43Z,2025-01-10T12:48:43Z,Automated Sensor,0.19,MI,0,0,0,0,0,0,Synthetic dust storm training event in High Plains Zone 03; no real incident or person is represented.,Y
SRC_EVT_0000483,EVT0000483,EPI000281,SW08,River Valley,Z160,River Valley Zone 20,Thunderstorm Wind,Convective,2025-10-09T17:34:58Z,2025-10-10T00:43:58Z,Public Report,37.7,KT,0,0,0,0,203.07K,0,Synthetic thunderstorm wind training event in River Valley Zone 20; no real incident or person is represented.,Y
SRC_EVT_0000484,EVT0000484,EPI000281,SW09,Gulf Reach,Z164,Gulf Reach Zone 04,Strong Wind,Wind,2025-05-12T11:21:38Z,2025-05-12T11:36:38Z,Trained Spotter,32.4,KT,0,0,0,0,34.78K,0,Synthetic strong wind training event in Gulf Reach Zone 04; no real incident or person is represented.,Y
SRC_EVT_0000485,EVT0000485,EPI000282,SW03,High Plains,Z050,High Plains Zone 10,Heat,Temperature,2025-02-26T10:37:10Z,2025-02-27T18:22:10Z,Trained Spotter,117.4,F,0,0,0,0,9.72K,0,Synthetic heat training event in High Plains Zone 10; no real incident or person is represented.,Y
SRC_EVT_0000486,EVT0000486,EPI000283,SW09,Gulf Reach,Z999,Gulf Reach Zone 17,Thunderstorm Wind,Convective,2025-07-12T20:21:28Z,2025-07-12T22:06:28Z,Automated Sensor,49.1,KT,0,0,0,0,13.42K,0,Synthetic thunderstorm wind training event in Gulf Reach Zone 17; no real incident or person is represented.,Y
SRC_EVT_0000487,EVT0000487,EPI000283,SW11,Pine Highlands,Z201,Pine Highlands Zone 01,Hail,Convective,2025-02-11T09:34:48Z,2025-02-11T11:39:48Z,Automated Sensor,1.63,IN,0,0,0,0,0,0,Synthetic hail training event in Pine Highlands Zone 01; no real incident or person is represented.,Y
SRC_EVT_0000488,EVT0000488,EPI000283,SW07,Lake Country,Z140,Lake Country Zone 20,Winter Storm,Winter,2025-03-21T14:23:28Z,2025-03-23T17:02:28Z,Automated Sensor,,,0,0,0,0,0,0,Synthetic winter storm training event in Lake Country Zone 20; no real incident or person is represented.,Y
SRC_EVT_0000489,EVT0000489,EPI000283,SW03,High Plains,Z048,High Plains Zone 08,Dust Storm,Visibility,2025-05-15T01:13:37Z,2025-05-15T12:15:37Z,Automated Sensor,0.43,MI,0,0,0,0,0,0,Synthetic dust storm training event in High Plains Zone 08; no real incident or person is represented.,Y
SRC_EVT_0000490,EVT0000490,EPI000284,SW01,North Coast,Z002,North Coast Zone 02,Thunderstorm Wind,Convective,2025-08-31T13:11:43Z,2025-08-31T16:08:43Z,Automated Sensor,49.6,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in North Coast Zone 02; no real incident or person is represented.,Y
SRC_EVT_0000491,EVT0000491,EPI000285,SW02,Cascade,Z040,Cascade Zone 20,Coastal Flood,Coastal,2025-11-16T08:20:31Z,2025-11-17T17:32:31Z,Fire Department,,,0,0,0,0,0,0,Synthetic coastal flood training event in Cascade Zone 20; no real incident or person is represented.,Y
SRC_EVT_0000492,EVT0000492,EPI000286,SW04,Red Mesa,Z066,Red Mesa Zone 06,Dust Storm,Visibility,2025-09-26T11:12:36Z,2025-09-26T22:22:36Z,Media,1.07,MI,0,0,0,0,0,0,Synthetic dust storm training event in Red Mesa Zone 06; no real incident or person is represented.,Y
SRC_EVT_0000493,EVT0000493,EPI000287,SW12,Northeast Corridor,Z231,Northeast Corridor Zone 11,Tornado,Convective,2025-01-03T11:33:44Z,2025-01-03T12:03:44Z,Media,0.0,EF,0,0,0,0,15.14K,0,Synthetic tornado training event in Northeast Corridor Zone 11; no real incident or person is represented.,Y
SRC_EVT_0000494,EVT0000494,EPI000288,SW09,Gulf Reach,Z169,Gulf Reach Zone 09,Thunderstorm Wind,Convective,2025-09-12T18:09:43Z,2025-09-12T19:51:43Z,Emergency Manager,38.2,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Gulf Reach Zone 09; no real incident or person is represented.,Y
SRC_EVT_0000495,EVT0000495,EPI000288,SW08,River Valley,Z154,River Valley Zone 14,Lightning,Convective,2025-09-28T21:27:10Z,2025-09-28T22:54:10Z,Emergency Manager,,,0,0,0,0,0,0,Synthetic lightning training event in River Valley Zone 14; no real incident or person is represented.,Y
SRC_EVT_0000496,EVT0000496,EPI000289,SW10,Atlantic Ridge,Z196,Atlantic Ridge Zone 16,Thunderstorm Wind,Convective,2025-08-02T13:37:51Z,2025-08-02T23:02:51Z,Automated Sensor,65.8,KT,0,0,0,0,135.23K,0,Synthetic thunderstorm wind training event in Atlantic Ridge Zone 16; no real incident or person is represented.,Y
SRC_EVT_0000497,EVT0000497,EPI000289,SW02,Cascade,Z034,Cascade Zone 14,Ice Storm,Winter,2025-02-12T04:13:50Z,2025-02-20T01:26:50Z,Automated Sensor,,,0,0,0,0,69.15K,0,Synthetic ice storm training event in Cascade Zone 14; no real incident or person is represented.,Y
SRC_EVT_0000498,EVT0000498,EPI000290,SW08,River Valley,Z153,River Valley Zone 13,Extreme Cold,Temperature,2025-04-07T12:18:29Z,2025-04-15T08:20:29Z,Media,-16.9,F,0,0,0,0,0,0,Synthetic extreme cold training event in River Valley Zone 13; no real incident or person is represented.,Y
SRC_EVT_0000499,EVT0000499,EPI000290,SW08,River Valley,Z160,River Valley Zone 20,Strong Wind,Wind,2025-10-24T12:02:20Z,2025-10-24T17:54:20Z,Fire Department,57.2,KT,0,0,0,0,0,0,Synthetic strong wind training event in River Valley Zone 20; no real incident or person is represented.,Y
SRC_EVT_0000500,EVT0000500,EPI000290,SW02,Cascade,Z027,Cascade Zone 07,Blizzard,Winter,2025-04-07T04:15:34Z,2025-04-08T18:02:34Z,Automated Sensor,61.2,KT,0,0,0,0,0,0,Synthetic blizzard training event in Cascade Zone 07; no real incident or person is represented.,Y
